id,source_id,input_image,source_reference_video,reference_video,prompt_file,cat_idx,cat_id,cat_name_zh,motion_idx,motion_id,motion_slug,motion_name_zh,seed,output_name,duration_seconds,reference_duration_seconds,fps,width,height,source_aspect_ratio,aspect_ratio,prompt_version,prompt_status,prompt_sha256,source_reference_sha256
005,5,../../data_h3/cat_ids/00_短毛橘猫鱼骨纹.png,../Ref_cat_teaser2_mirror.mp4,../prepared/Ref_cat_teaser2_mirror.motion.mp4,../prompts/cat_teaser2_mirror.v1.en.txt,00,00-orange-shorthair-mackerel-tabby,短毛橘猫鱼骨纹,07,07-cat-teaser2-mirror,cat_teaser2_mirror,起身向画面左侧追拍逗猫棒并站定,0,005_00-orange-shorthair-mackerel-tabby_07-cat-teaser2-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser2_mirror.v1,pending_model_validation,96e072371eb22e5b130ddeb5d0d5286b26069e03ec55aa98d8eb8998108588b0,7d4ae2310b662639649d68fa4f699951317c36f76eb715534248659d1924613d
017,17,../../data_h3/cat_ids/01_短毛橘猫经典虎斑.png,../Ref_cat_teaser2_mirror.mp4,../prepared/Ref_cat_teaser2_mirror.motion.mp4,../prompts/cat_teaser2_mirror.v1.en.txt,01,01-orange-shorthair-classic-tabby,短毛橘猫经典虎斑,07,07-cat-teaser2-mirror,cat_teaser2_mirror,起身向画面左侧追拍逗猫棒并站定,0,017_01-orange-shorthair-classic-tabby_07-cat-teaser2-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser2_mirror.v1,pending_model_validation,96e072371eb22e5b130ddeb5d0d5286b26069e03ec55aa98d8eb8998108588b0,7d4ae2310b662639649d68fa4f699951317c36f76eb715534248659d1924613d
029,29,../../data_h3/cat_ids/02_长毛橘猫.png,../Ref_cat_teaser2_mirror.mp4,../prepared/Ref_cat_teaser2_mirror.motion.mp4,../prompts/cat_teaser2_mirror.v1.en.txt,02,02-orange-longhair,长毛橘猫,07,07-cat-teaser2-mirror,cat_teaser2_mirror,起身向画面左侧追拍逗猫棒并站定,0,029_02-orange-longhair_07-cat-teaser2-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser2_mirror.v1,pending_model_validation,96e072371eb22e5b130ddeb5d0d5286b26069e03ec55aa98d8eb8998108588b0,7d4ae2310b662639649d68fa4f699951317c36f76eb715534248659d1924613d
041,41,../../data_h3/cat_ids/03_短毛奶油虎斑猫.png,../Ref_cat_teaser2_mirror.mp4,../prepared/Ref_cat_teaser2_mirror.motion.mp4,../prompts/cat_teaser2_mirror.v1.en.txt,03,03-cream-shorthair-tabby,短毛奶油虎斑猫,07,07-cat-teaser2-mirror,cat_teaser2_mirror,起身向画面左侧追拍逗猫棒并站定,0,041_03-cream-shorthair-tabby_07-cat-teaser2-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser2_mirror.v1,pending_model_validation,96e072371eb22e5b130ddeb5d0d5286b26069e03ec55aa98d8eb8998108588b0,7d4ae2310b662639649d68fa4f699951317c36f76eb715534248659d1924613d
053,53,../../data_h3/cat_ids/04_长毛奶油加白猫.png,../Ref_cat_teaser2_mirror.mp4,../prepared/Ref_cat_teaser2_mirror.motion.mp4,../prompts/cat_teaser2_mirror.v1.en.txt,04,04-cream-white-longhair,长毛奶油加白猫,07,07-cat-teaser2-mirror,cat_teaser2_mirror,起身向画面左侧追拍逗猫棒并站定,0,053_04-cream-white-longhair_07-cat-teaser2-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser2_mirror.v1,pending_model_validation,96e072371eb22e5b130ddeb5d0d5286b26069e03ec55aa98d8eb8998108588b0,7d4ae2310b662639649d68fa4f699951317c36f76eb715534248659d1924613d
065,65,../../data_h3/cat_ids/05_短毛橘白梵花猫.png,../Ref_cat_teaser2_mirror.mp4,../prepared/Ref_cat_teaser2_mirror.motion.mp4,../prompts/cat_teaser2_mirror.v1.en.txt,05,05-orange-white-van-shorthair,短毛橘白梵花猫,07,07-cat-teaser2-mirror,cat_teaser2_mirror,起身向画面左侧追拍逗猫棒并站定,0,065_05-orange-white-van-shorthair_07-cat-teaser2-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser2_mirror.v1,pending_model_validation,96e072371eb22e5b130ddeb5d0d5286b26069e03ec55aa98d8eb8998108588b0,7d4ae2310b662639649d68fa4f699951317c36f76eb715534248659d1924613d
077,77,../../data_h3/cat_ids/06_短毛黑猫.png,../Ref_cat_teaser2_mirror.mp4,../prepared/Ref_cat_teaser2_mirror.motion.mp4,../prompts/cat_teaser2_mirror.v1.en.txt,06,06-black-shorthair,短毛黑猫,07,07-cat-teaser2-mirror,cat_teaser2_mirror,起身向画面左侧追拍逗猫棒并站定,0,077_06-black-shorthair_07-cat-teaser2-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser2_mirror.v1,pending_model_validation,96e072371eb22e5b130ddeb5d0d5286b26069e03ec55aa98d8eb8998108588b0,7d4ae2310b662639649d68fa4f699951317c36f76eb715534248659d1924613d
089,89,../../data_h3/cat_ids/07_长毛异瞳白猫.png,../Ref_cat_teaser2_mirror.mp4,../prepared/Ref_cat_teaser2_mirror.motion.mp4,../prompts/cat_teaser2_mirror.v1.en.txt,07,07-odd-eyed-white-longhair,长毛异瞳白猫,07,07-cat-teaser2-mirror,cat_teaser2_mirror,起身向画面左侧追拍逗猫棒并站定,0,089_07-odd-eyed-white-longhair_07-cat-teaser2-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser2_mirror.v1,pending_model_validation,96e072371eb22e5b130ddeb5d0d5286b26069e03ec55aa98d8eb8998108588b0,7d4ae2310b662639649d68fa4f699951317c36f76eb715534248659d1924613d
101,101,../../data_h3/cat_ids/08_短毛棕色鱼骨纹猫.png,../Ref_cat_teaser2_mirror.mp4,../prepared/Ref_cat_teaser2_mirror.motion.mp4,../prompts/cat_teaser2_mirror.v1.en.txt,08,08-brown-shorthair-mackerel-tabby,短毛棕色鱼骨纹猫,07,07-cat-teaser2-mirror,cat_teaser2_mirror,起身向画面左侧追拍逗猫棒并站定,0,101_08-brown-shorthair-mackerel-tabby_07-cat-teaser2-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser2_mirror.v1,pending_model_validation,96e072371eb22e5b130ddeb5d0d5286b26069e03ec55aa98d8eb8998108588b0,7d4ae2310b662639649d68fa4f699951317c36f76eb715534248659d1924613d
113,113,../../data_h3/cat_ids/09_短毛棕色经典虎斑猫.png,../Ref_cat_teaser2_mirror.mp4,../prepared/Ref_cat_teaser2_mirror.motion.mp4,../prompts/cat_teaser2_mirror.v1.en.txt,09,09-brown-shorthair-classic-tabby,短毛棕色经典虎斑猫,07,07-cat-teaser2-mirror,cat_teaser2_mirror,起身向画面左侧追拍逗猫棒并站定,0,113_09-brown-shorthair-classic-tabby_07-cat-teaser2-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser2_mirror.v1,pending_model_validation,96e072371eb22e5b130ddeb5d0d5286b26069e03ec55aa98d8eb8998108588b0,7d4ae2310b662639649d68fa4f699951317c36f76eb715534248659d1924613d
