id,source_id,input_image,source_reference_video,reference_video,prompt_file,cat_idx,cat_id,cat_name_zh,motion_idx,motion_id,motion_slug,motion_name_zh,seed,output_name,duration_seconds,reference_duration_seconds,fps,width,height,source_aspect_ratio,aspect_ratio,prompt_version,prompt_status,prompt_sha256,source_reference_sha256
002,2,../../data_h3/cat_ids/00_短毛橘猫鱼骨纹.png,../Ref_cat_teaser1.mp4,../prepared/Ref_cat_teaser1.motion.mp4,../prompts/cat_teaser1.v1.en.txt,00,00-orange-shorthair-mackerel-tabby,短毛橘猫鱼骨纹,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,002_00-orange-shorthair-mackerel-tabby_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1,pending_model_validation,28971748699ea020c1f7f9f78e45a8407665e85ec6df04732794d5fefc6126de,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0
014,14,../../data_h3/cat_ids/01_短毛橘猫经典虎斑.png,../Ref_cat_teaser1.mp4,../prepared/Ref_cat_teaser1.motion.mp4,../prompts/cat_teaser1.v1.en.txt,01,01-orange-shorthair-classic-tabby,短毛橘猫经典虎斑,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,014_01-orange-shorthair-classic-tabby_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1,pending_model_validation,28971748699ea020c1f7f9f78e45a8407665e85ec6df04732794d5fefc6126de,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0
026,26,../../data_h3/cat_ids/02_长毛橘猫.png,../Ref_cat_teaser1.mp4,../prepared/Ref_cat_teaser1.motion.mp4,../prompts/cat_teaser1.v1.en.txt,02,02-orange-longhair,长毛橘猫,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,026_02-orange-longhair_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1,pending_model_validation,28971748699ea020c1f7f9f78e45a8407665e85ec6df04732794d5fefc6126de,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0
038,38,../../data_h3/cat_ids/03_短毛奶油虎斑猫.png,../Ref_cat_teaser1.mp4,../prepared/Ref_cat_teaser1.motion.mp4,../prompts/cat_teaser1.v1.en.txt,03,03-cream-shorthair-tabby,短毛奶油虎斑猫,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,038_03-cream-shorthair-tabby_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1,pending_model_validation,28971748699ea020c1f7f9f78e45a8407665e85ec6df04732794d5fefc6126de,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0
050,50,../../data_h3/cat_ids/04_长毛奶油加白猫.png,../Ref_cat_teaser1.mp4,../prepared/Ref_cat_teaser1.motion.mp4,../prompts/cat_teaser1.v1.en.txt,04,04-cream-white-longhair,长毛奶油加白猫,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,050_04-cream-white-longhair_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1,pending_model_validation,28971748699ea020c1f7f9f78e45a8407665e85ec6df04732794d5fefc6126de,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0
062,62,../../data_h3/cat_ids/05_短毛橘白梵花猫.png,../Ref_cat_teaser1.mp4,../prepared/Ref_cat_teaser1.motion.mp4,../prompts/cat_teaser1.v1.en.txt,05,05-orange-white-van-shorthair,短毛橘白梵花猫,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,062_05-orange-white-van-shorthair_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1,pending_model_validation,28971748699ea020c1f7f9f78e45a8407665e85ec6df04732794d5fefc6126de,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0
074,74,../../data_h3/cat_ids/06_短毛黑猫.png,../Ref_cat_teaser1.mp4,../prepared/Ref_cat_teaser1.motion.mp4,../prompts/cat_teaser1.v1.en.txt,06,06-black-shorthair,短毛黑猫,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,074_06-black-shorthair_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1,pending_model_validation,28971748699ea020c1f7f9f78e45a8407665e85ec6df04732794d5fefc6126de,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0
086,86,../../data_h3/cat_ids/07_长毛异瞳白猫.png,../Ref_cat_teaser1.mp4,../prepared/Ref_cat_teaser1.motion.mp4,../prompts/cat_teaser1.v1.en.txt,07,07-odd-eyed-white-longhair,长毛异瞳白猫,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,086_07-odd-eyed-white-longhair_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1,pending_model_validation,28971748699ea020c1f7f9f78e45a8407665e85ec6df04732794d5fefc6126de,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0
098,98,../../data_h3/cat_ids/08_短毛棕色鱼骨纹猫.png,../Ref_cat_teaser1.mp4,../prepared/Ref_cat_teaser1.motion.mp4,../prompts/cat_teaser1.v1.en.txt,08,08-brown-shorthair-mackerel-tabby,短毛棕色鱼骨纹猫,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,098_08-brown-shorthair-mackerel-tabby_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1,pending_model_validation,28971748699ea020c1f7f9f78e45a8407665e85ec6df04732794d5fefc6126de,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0
110,110,../../data_h3/cat_ids/09_短毛棕色经典虎斑猫.png,../Ref_cat_teaser1.mp4,../prepared/Ref_cat_teaser1.motion.mp4,../prompts/cat_teaser1.v1.en.txt,09,09-brown-shorthair-classic-tabby,短毛棕色经典虎斑猫,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,110_09-brown-shorthair-classic-tabby_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1,pending_model_validation,28971748699ea020c1f7f9f78e45a8407665e85ec6df04732794d5fefc6126de,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0
